,song_name,song_lyrics
283,Answer In The Sky,"Answer In The Sky Lyrics[Verse 1]
Well, they say that it's a fact
If you watch the sky at night
And if you stare into the darkness
You might see celestial light
And if your heart is empty
And there's no hope inside
There's a chance you'll find
An answer in the sky
Well, they say that it's a shame
If you have nothing to believe
And if you can't hold on to something
You might as well die where you sleep
You don't need a prayer
And there's no price to ask why
Sometimes you'll find
An answer in the sky
[Chorus 1]
And it's all so much bigger than it seems
And it all overwhelms us now and then
And I'm banking on a chance that we believe
That good can still control the hearts of men

[Chorus 2]
Sometimes you'll find
An answer in the sky

[Chorus 1]

[Verse 2]
This life's a long old road
We shouldn't have to walk alone
But if you find the right companion
You won't feel so worn out when you've grown

[Chorus 3][x2]
All life is precious
And every day's a prize
And sometimes you'll find
An answer in the sky

[Chorus 2][x2]
And sometimes you'll find
An answer in the skyEmbed"
284,Michelle’s Song,"Michelle’s Song LyricsCast a pebble on the water
Watch the ripples gently spreading
Tiny daughter of the Camargue
We were meant to be together
We were made for one another
In a time it takes to grow up
If only we were old enough
Then they might leave us both alone

So take my hand in your hand
Say it's great to be alive
No one's going to find us
No matter how they try
No one's going to find us
It's wonderful so wild beneath the sky
Sleeping in the open
See the shadows softly moving
Take a train towards the southlands
Our time was never better
We shall pass the sights of splendor
On the door of a new life
It had to happen soon I guess
Whether it is wrong or it is right

We learned to be so graceful
Watching wild horses running
And from those agile angels
We knew the tide was turning
For we watched as on the skyway
The herons circled slowly
While we mere mortals watched them fly
Our sleepless eyes grew heavyEmbed"
285,Saint,"Saint Lyrics[Verse 1]
You don't pass your time in limbo
Or hang out with the crowd
Sitting on the stoop like a little girl
Who took the wrong road into town
But you got that short cut way about you
And no one's going to stare you down
You cook much better on a lower flame
You burn much better when the sun goes down

[Chorus]
And heaven can wait
But you ought to be a saint
I got your very best intentions
Helping me along
And if I ever fail to mention
You were an overnight sensation
Well take it from me
My baby's a saint [2x]
[Verse 2]
I believe you were a new arrival
On the fast train passing through
And you traded in your luck for survival
To sweeten up the witch's brew
You had a better way of working magic
A little mystery in your eyes
Instead of rolling over you remained the same
You took the whole world by surprise

[Chorus]Embed"
286,The Drover’s Ballad,"The Drover’s Ballad Lyrics[Verse 1]
From the sunburned plains of far-off North Australia
Came a fella born to ride the wide, brown land
Oh, he grew up runnin' wild
But soon, by all, was styled
As the country's greatest-ever drovin' man

[Verse 2]
Oh, his legend rode the winds from Broome to Darwin
They loved and loathed him right from end to end
For when the drover gave his heart
To a girl whose skin was dark
From that day on, he was no white man's friend

[Chorus]
So goes The Drover's story, you'll hear it near and far
And in the end, it's all he'll ever own
It says, ""The outcast is a free man
If he sleeps under the stars
Makes the blanket of the southern skies his home""
[Verse 3]
Then they called him up to fight for Mother England
In a far-off war that spilled his brothers' blood
Inside the jaws of Hell
Where both his brothers fell
He just watched his faith in man die in the mud

[Verse 4]
There was no hero's welcome for The Drover
Just a country that had turned its back on him
When he came home from the war
His sick wife, they were not pure
They let her die for the colour of her skin

[Chorus]
So goes The Drover's story, you'll hear it near and far
And in the end, it's all he'll ever own
It says, ""The outcast is a free man
If he sleeps under the stars
Makes the blanket of the southern skies his home""

[Verse 5]
The Drover is a man of constant shadows
Haunted by his pain, his past, and name
For every mile he rides
What he cannot hide
Is the longing in his heart to love again
[Chorus]
So goes The Drover's story, you'll hear it near and far
And in the end, it's all he'll ever own
It says, ""The outcast is a free man
If he sleeps under the stars
Makes the blanket of the southern skies his home""

[Outro]
Makes the blanket of the southern skies his home
His homeEmbed"
287,Runaway Train,"Runaway Train Lyrics[Verse 1]
There's a hungry road I can only hope's
Gonna eat me up inside
There's a drifting spirit coming clean
In the eye of a lifelong fire
Tell Monday I'll be around next week
I'm running ahead of my days
In the shotgun chance that scattered us
I've seen the error of my ways
Well we've wrapped ourselves in golden crowns
Like sun gods spitting rain
Found a way home written on this map
Like red dye in my veins
In the hardest times that come around
The fear of losing grows
I've lost and seen the world shut down
It's a darkness no one knows
[Chorus][x3]
And I've poured out the pleasure and dealt with the pain
Standing in a station waiting in the rain
I'm starting to feel a little muscle again
But love is lost like a runaway train
Oh I'm out of control and out of my hands
I'm tearing like a demon through no man's land
Trying to get a grip on my life again
Nothing hits harder than a runaway trainEmbed"
288,On Dark Street,"On Dark Street Lyrics[Verse 1]
I'm staring down a mile of disappearing track
Is this the best that we could do
I'm leaning through the rain but you ain't looking back
What did I ever have to prove
Because it feels like electricity hitting an open field
When am I ever going to to learn
Married life's two people trying to grab the wheel

[Chorus]
Oh and we must have got lost
Living on Dark Street
Looking for an exit
Sleeping on the concrete
You can't see it with your eyes
You can't find it with your feet
All I know is that we're lost baby
And we're living on Dark Street
[Verse 2]
All the layoffs and the pay cuts cripple me inside
I pay the price for living everyday
Trying to keep us all together along with a little pride
What'll it take to make you stay
But I've dreamed about an island
And all I got's a bucket of sand
I'd give my eyes to give you all your dreams
Now I get to see my family slipping through my hands

[Chorus]Embed"
289,Cold,"Cold Lyrics[Verse 1]
You don't love him any more
He threw your rag doll out the door
I keep my distance
I held my breath
Love always ends up
Hanging by a thread

[Pre-Chorus]
Love hurts so much
Love leaves a scar
'I don't love you' is like a stake
Being driven through your heart

[Chorus]
But I don't care
I came back for you
Love is cruel, but I don't care
I wanted you
And I'm cold
Cold
Cold
[Verse 2]
You said, ""Don't cry to me""
He said, ""I'm a dead man if you leave""
I have no feelings, I have no heart
Love always cuts out
The warm and tender part

[Pre-Chorus]
Love hurts so much
Love cuts so deep
It's a hot sweat and a cold shake
Like drowning in your sleep

[Chorus]
But I don't care
I came back for you
Love is cruel, but I don't care
I wanted you
And I'm cold
Cold
Cold

[Pre-Chorus]
Love hurts so much
Love leaves a scar
'I don't love you' is like a stake
Being driven through your heart
[Chorus]
I don't care
I came back for you
I don't care
I came back for you
Love is cruel
But I don't care
I wanted you
And I'm cold
Cold
Cold

[Outro][x3]
I'm cold
Cold
So cold
Cold
Ohh I'm cold
Honey, I'm cold
So cold
I'm so cold
Cold
Ohh I'm cold
I'm so cold
Cold
Ohh I'm so cold
Cold
I'm cold
ColdEmbed"
290,16th Century Man,"16th Century Man LyricsOh it's great to see our homeland
Breathe the Iberian atmosphere
Just because we are Hispanic
Doesn't mean we're oceanic
Quite frankly we've had water up to here

We've made waves to last a lifetime
We've been saturated, almost drowned
We are Spanish not Caribbean
We are human, not amphibian
We'll seek our fortunes on Spain's solid ground

There's no future in the new world
Only fools believe the tales
Of the gold of El Dorado
Only suckers set their sails
We have seen the way the tide is turning
We see what no sailor can
We are in the ball, discerning
We're antediluvian
Sixteenth century man
Two very fine examples of
Sixteenth, sixteenth century man
There are women who are lining
Every avenue in every port
Now at last we'll get to grips with
Things they never equip ships with
We have sailed into our last resort

There's no goldmine in the new world
It's a trick to get recruits
On the boat to El Dorado
We're returning to our roots
We're going back to land locked ladies
Cortez never let them board
All in all the point we've made is
We don't want to go abroad
Two very fine examples of
Sixteenth century man
Two terra firma samples of
Sixteenth, sixteenth century manEmbed"
291,Runaway Train (Edit),"Runaway Train (Edit) LyricsThere's a hungry road, like my lonely hopes, gonna eat me up inside
There's a drifting spirit, coming clean, in the eye of a life born of fire
Tell Monday I'll be round next week, I'm running ahead of my days
In this shotgun chance, that's scared of us, I've seen the error of my ways

Oh-oh
Woooh-oh

Well we've wrapped ourselves in golden crowns, like sungods spitting rain
Found the way home written on this map, like red dye in my veins
And the hardest of times that come around, the fear of losing grows
I've lost and seen the world shut down, it's a dark lesson no-one knows

(Chorus)
And I've poured out the pleasure, and dealt with the pain
I'm standing in the station, waiting in the rain
I'm starting to feel a little morsel again
But love is lost like a runaway train
Well I'm out of control, and out of my head
I'm tearing like a demon in no-man's land
Trying to get a grip on my life again
Nothing hits harder than a runaway train
(Solo)

Oh-oh
Mmmmm-mmm

And I've poured out the pleasure, and dealt with the pain
I'm standing in the station, waiting in the rain
I'm starting to feel a little morsel again
But love is lost like a runaway train
Well I'm out of control, and out of my head
I'm tearing like a demon in no-man's land
Trying to get a grip on my life again
Nothing hits harder than a runaway train

And I've poured out the pleasure, and dealt with the pain
I'm standing in the station, waiting in the rain
I'm starting to feel a little morsel again
But love is lost like a runaway trainEmbed"
292,In the Name of You,"In the Name of You Lyrics[Verse 1]
Got a penny in my pocket
And a dollar in my hand
But I'll drop it in your tin cup
Cause you were a one man band
If I could make a million
On some TV show
On the roulette wheel
In a great big casino

[Chorus]
I'd go ahead and do it
But only if I knew
I could go ahead and claim it
In the name of you
Whatever worth I'd choose
Whatever tricks I'd use
I would find a way to claim it
In the name of you
I got my favorite hat
With that snakeskin band
When you need a little shake
I've put it in your hands
To the bottom of the ocean
I would surely dive
To find the oldest oyster
With the biggest pearl inside

[Chorus]
I'd go ahead and do it
But only if I knew
I could go ahead and claim it
In the name of you
Whatever worth I'd choose
Whatever tricks I'd use
I would find a way to claim it
In the name of you

[Bridge]
I'd claim a country
I'd claim a tune
All the undiscovered territory
Out there beyond the moon

[Chorus]
I'd go ahead and do it
But only if I knew
I could go ahead and claim it
In the name of you
Whatever worth I'd choose
Whatever tricks I'd use
I would find a way to claim it
In the name of you
I'd go ahead and do it
But only if I knew
I could go ahead and claim it
In the name of you
Whatever worth I'd choose
Whatever tricks I'd use
I would find a way to claim it
In the name of you
In the name of you
In the name of you

In the name of you
In the name of you
In the name of you
Oh yeah
Oh yeahEmbed"
293,I’ve Got 2 Wings,"I’ve Got 2 Wings Lyrics[Verse 1]
I am the elder Utah Smith
I've got two wings to fly
They may be made of paper
They may never reach the sky
But I believe in mercy
I believe that man is good
And if they want two wings like me
There's a chance they could

[Verse 2]
I am the elder Utah Smith
I was born in Cedar Grove
That's in Louisiana
On a dirt-poor stretch of road
I found the calling early
Gave birth to righteous words
And in a tent around the South
I took my sonic church
[Chorus]
I was a light for the living
And I spoke of peace and love
With two wings and my old Gibson
I bought blessings from above
I was here and I was gone
Just a heartbeat from the past
But I went from paper wings
To the real thing at last

[Verse 3]
I am the elder Utah Smith
I take all as they are
I was the first man of the cloth
To blacken a guitar
Love was my redeemer
I felt it from the start
The Holy Ghost was channeled
Through the sound of my guitar

[Chorus]
I was a light for the living
And I spoke of peace and love
With two wings and my old Gibson
I bought blessings from above
I was here and I was gone
Just a heartbeat from the past
But I went from paper wings
To the real thing at last
[Verse 4]
Been a long time in the ground
Unmarked is my grave
But I reside elsewhere these days
Thanks to souls I've saved
I traveled far, I traveled wide
Three quarts for the Lord
Till one day he called me home
To claim his great reward

[Chorus]
I was a light for the living
And I spoke of peace and love
With two wings and my old GIbson
I bought blessings from above
I was here and I was gone
Just a heartbeat from the past
But I went from paper wings
To the real thing at last

I was a light for the living
And I spoke of peace and love
With two wings and my old GIbson
I bought blessings from above
I was here and I was gone
Just a heartbeat from the past
But I went from paper wings
To the real thing at lastEmbed"
294,Hey Papa Legba,"Hey Papa Legba LyricsMusic by elton john
Released as a uk b-side in 1982

He would recount the stories he had learned so well
Fourteen years is a long time in one cell
When the pipe is passed the opium does its rounds
Papa legba sitting pretty in a chicken little town

His textured skin, like leather in the sun
Fingers beating hard upon a native drum
He picks his teeth with a splintered back rib bone
Papa legba bears his fangs and lays alone

Hey papa legba, hoo-boo-be-do
Hey papa legba, no one gonna bother you
Hey papa legba, hoo-boo-be-do
Shake papa legba, no one's gonna bother you tonight, alright
He was free to dance alone where the spirits run
His almond eyes would twinkle on a hundred sons
His champagne toast and white meat on a spit
Papa legba's drunken with a smile upon his lipsEmbed"
295,Big Dipper,"Big Dipper LyricsNow I saw you talking to a cute little slip of a sailor
And it looked at first like the whole thing would end as a failure
He had a thing about a quarter to four
And he just couldn't handle any more
He's got his own big dipper so he won't be needing your big dipper
He's got his own big dipper and he won't be needing yours

So you filled him up with all kinds of stuff to relax him
And you took him down to the fairground after some action
And by around about a quarter to six
You found a different way to get your kicks
Up on the real big dipper where you tried an few new tricks
Big dipper
Up on a great big dipper did you learn a few new licks

He hadn't been too keen at the start
Now he seems to have a change of heart
He's got his own big dipper
Only now he's not so sure, big dipper
He's got his own big dipper
But there's always room for more
Everybody's got a song to sing
Everybody's got to do their thing, big dipper, big dipper

And at around about a quarter to ten
You got up and did it all again
He's got his own big dipper and now he knows just what it's for
Big dipper
He's got his own big dipper but he's got his eye on yours

Another ride, another tune
Another crazy afternoon
Another reason for squeezing your big dipperEmbed"
296,Just Like Strange Rain,"Just Like Strange Rain Lyrics[Verse 1]
I looked up from my glass into the sky
There's no one in my comic book to buy
Calendar swung on the wall held by a rusty nail
Down came the strange rain and washed my thoughts away

[Pre-Chorus] [x2]
So stop in the sky and tell me why
You're changing your colours before my eyes
Yellow, blue, green and grey
Settled on the window pane

[Chorus]
It made the rain that came seem strange
Just like strange rain
It made the rain that came seem strange
Just like strange rain
[Verse 2]
Still I sit beside the fire and watched as it fell
Come in colours from above into my citadel
My eyes are all embroidered with the rainbow you have made
And now it seems as though it's just, just like strange rain

[Pre-Chorus] [x2]
So stop in the sky and tell me why
You're changing your colours before my eyes
Yellow, blue, green and grey
Settled on the window pane

[Chorus]
It made the rain that came seem strange
Just like strange rain
It made the rain that came seem strange
Just like strange rain

[Pre-Chorus] [x2]
So stop in the sky and tell me why
You're changing your colours before my eyes
Yellow, blue, green and grey
Settled on the window pane

[Chorus]
It made the rain that came seem strange
Just like strange rain
It made the rain that came seem strange
Just like strange rain
Just like strange rain
Just like strange rain
Just like strange rain
Just like strange rain
Just like strange rain
Just like strange rain
Just like strange rainEmbed"
297,Stinker,"Stinker Lyrics[Verse 1]
Say what you will but I'm a stinker
I come crawling up out of my hole
Dirt in my toes, dirt up my nose
I'm a perfect curse to pest control
Seeds and weeds and muddy meals
Crawling around the earth
Down in the ground where the sun don't pound
I hibernate in English turf

[Chorus]
Better believe it, I'm a stinker
Burning vermin stink
Watch me get as high as a heat wave honey
Tell me what you hound dogs think
[Verse 2]
Set in my styles with a beady eye
I got connections with the underground
Call me a common rodent boy
Sitting here safe and sound

[Chorus]

[Verse 3]
Some mole hill mother sauntered by
Acting like the ace of spades
Don't give that cutey no reason to shoot me
When I'm living on the eggs she laid

[Chorus]Embed"
298,Born to Boogie,"Born to Boogie Lyrics[WILKINSON]
We weren't born to stand still
Ain't a question of will
Gotta move it's a fact
You were born to react
You weren't made to behave
Like you will in the grave

Where mu-sic is played
Oh the soul - will be swayed
And your feet they will move
As if on - ly to prove
That it was –n't by chance
We were des - tined to dance

We were born to boogie
We were born to boogie
It ain't a puzzle
Cos we're blood and muscle
From the day of creation
We were the dance sensation
Come on and shake per bootie
Cos we were born to boogie
Anyone can get it
Cos we're born kinetic
Come on and Mash Potat-a
The way God made pa
Your feet and your hands
Oh your toes and your glands
Your eyes and your chin
Your face and your skin
Oh your brawn and your brains
Your balls and your chains

We were born to boogie
We were born to boogie
It ain't a puzzle
Coo we're blood and muscle
From the day of creation
We were the dance sensation

[BRAITHWAITE]
Come on and shake yer bonnie
We were born to boogie
Anyone can get it
We were born kinetic

Come on and “Mash Potat-a”
The way God made ya

We were born to boogie
We're all born to
We came up from the ocean
In full locomotion
And when we hit the ground
We just danced around
Because they say
It's in the DNA

We were born to boogie
We were born to boogie
We were born to boogie
WE'RE-ALL-BORN-TO-BOOGIE!Embed"
299,Postcards From Richard Nixon,"Postcards From Richard Nixon LyricsWe heard Richard Nixon say, “Welcome to the USA”
The common sense I sometimes lack
Has opened up a seismic crack
We’ve fallen in and I can’t pull back
And I guess we’ll have to stay

In open arms we put our trust they put us on a big red bus
Twin spirits soaking up a dream
Fuel to feed the press machine
After years that were long and lean
We’re finally on our way

And Richard Nixon’s on his knees he’s sent so many overseas
He’d like to know if you and me could help him in some way
A little camouflage and glue to mask the evil that men do
A small diversion caused by two
Pale kids come to play
And we heard Richard Nixon say, “Welcome to the USA”
Neither of us understood the way things ticked in Hollywood
We just loaded in and grabbed the bat
With little room to swing a cat
And pretty soon we were “Where it’s at”
Or so the papers say

And all around us suntanned teens, beauty like we’d never seen
Our heroes led us by the hand
Through Brian Wilson’s promised land
Where Disney’s God and he commands
Both mice and men to stay

And Richard Nixon’s on his knees he’s sent so many overseas
He’d like to know if you and me could help him in some way
A little camouflage and glue to mask the evil that men do
A small diversion caused by two
Pale kids come to play
And we heard Richard Nixon say, “Welcome to the USA”

In a bright red Porsche on Sunset I saw Steve McQueen
I guess he’s just about the coolest guy I’ve ever seen
And for you and me that speeding car is how it’s going to be
I see no brakes just open road and lots of gasoline

Oh, We heard Richard Nixon say, “Welcome to the USA”
The common sense I sometimes lack
Has opened up a seismic crack
We’ve fallen in and I can’t pull back
Pale kids come to play
And we heard Richard Nixon say, “I’ve gotta go but you can stay”
Pale kids come to play
And we heard Richard Nixon say, “I’ve gotta go but you can stay”Embed"
300,Between Seventeen and Twenty,"Between Seventeen and Twenty Lyrics[Verse 1]
I wonder who's sleeping in your sheets tonight
Whose head rests upon the bed
Could it be a close friend I knew so well
Who seems to be so close to you instead
Close to you instead

[Chorus 1]
I'm blue tonight, I'm red when I'm mad
I'm green when I'm jealous, yellow when I'm sad
I guess I cannot have everything
So much has flown between the years
When I was twenty and you were seventeen

[Chorus 2]
So out of choice I chose rock and roll
But it pushed me to the limit everyday
It turned me into a gypsy, kept me away from home
From there on, there seemed no use for you
For you to stay
[Verse 2]
And if I shower around 3 a.m
It's just to wash away
The trace of a love unwanted
Oh in the times I went astray
The times I went astray

[Chorus 2]

[Chorus 1]

[Outro]
Ooh,Ooh,Ooh,Ooh,Ooh,Ooh
So much has flown between the years
When I was twenty and you were seventeen[x6]Embed"
301,Chapel of Love,"Chapel of Love LyricsSpring is here, the sky is blue
Birds will sing as if they knew
Today's the day, we'll say ""I do""
And we'll never be lonely any more

Because we're going to the chapel
And we're gonna to get married
Going to the chapel
And we're gonna get married
Gee I really love you
And we're gonna get married
Going to the chapel of love

Bells will ring, the sun will shine
I will be hers, and she'll be mine
We'll love until the end of time
And we'll never be lonely any moreEmbed"
302,The Scaffold,"The Scaffold Lyrics[Verse 1]
In Orient where wise I was
To please the way I live
Come give the beggar chance at hand
His life is on his lip
Three score a thousand times
Where once in Amazon
Where Eldorado holds the key
No keeper holds my hand

[Pre-Chorus]
Unchain the gate of solitude
The ruler says you run
Run hard unto the scaffold high
Your chance to jump the gun
[Chorus] [x2]
Oh how high the scaffold grows
The plant life of your widow
In black lace curtains brought you near
From out the plate glass window

[Verse 2]
The Minotaur with bloody hands
Is enraged by the sun
Caged he by the corpses
Brought forth by the dawn
In Orient is as I told
The buckshee hangman swears
For open crypts to silence
Nylon knots to sway by prayer

[Pre-Chorus]
Unchain the gate of solitude
The ruler says you run
Run hard unto the scaffold high
Your chance to jump the gun

[Chorus] [x2]
Oh how high the scaffold grows
The plant life of your widow
In black lace curtains brought you near
From out the plate glass window
[Outro]
In Orient where wise I was
To please the way I live
Come give the beggar chance at hand
His life is on his lipEmbed"
303,Grey Seal (Original Version),"Grey Seal (Original Version) Lyrics[Verse 1]
Why's it never light on my lawn?
Why does it rain and never say, ""Good day"" to the newborn?
On the big screen, they showed us a sun
But not as bright in life as the real one
It's never quite the same as the real one

[Chorus]
And tell me, grey seal
How does it feel to be so wise?
To see through eyes that only see what's real
Tell me, grey seal

[Verse 2]
I never learned why meteors were formed
I only farmed in schools that were so worn and torn
If anyone can cry, then so can I
I read books and draw life from the eye
All my life is drawings from the eye
[Chorus]
And tell me, grey seal
How does it feel to be so wise?
To see through eyes that only see, yeah, what's real
Tell me, grey seal

[Verse 3]
Your mission bells were wrought by ancient men
The roots were formed by twisted roots
Your roots were twisted then
I was reborn before all life could die
The phoenix bird will leave this world to fly
If the phoenix bird can fly, then so can I

[Chorus]
And tell me, grey seal
How does it feel to be so wise?
To see through eyes that only see, yeah, what's real
Tell me, grey seal

[Outro]
Tell me, grey seal
How does it feel?
Tell me, grey seal
How does it feel?
Tell me, grey seal
How does it feel?
Yeah, yeah, grey sealEmbed"
304,Billy Bones and the White Bird,"Billy Bones and the White Bird Lyrics[Verse]
Take the wheel I hear the timbers creaking
Take the wheel I think this ship is sinking
Jamaica seems so far and I've been thinking
Old billy bones has gone to sea and quit his dockside drinking

[Chorus]
Check It out, check it out, check it out

[Verse 2]
And when I'm dead who'll fly the white bird home
I'm not the ancient mariner your children know
And the sea's the field these old jack tars have sown
Because billy bones just wants to know who'll fly the white bird home

[Chorus]
[Bridge]
Oh your majesty, your majesty
I heard the bosun cry
Old billy bones has washed ashore
Upon a foreign tide

[Chorus] x2

[Bridge]

[Outro]
Check It out, check it out, check it out
Check It out, check it out, check it out
Check It out, check it out, check it out
Check It out, check it out, check it outEmbed"
305,Crazy Water,"Crazy Water Lyrics[Verse 1]
On a bench, on the beach just before the sun had gone
I tried to reach you, plain faced and falling fast
You looked so vacant like an empty shell
Whose life had passed upon the ocean
Before light shook the sky, down by the docks I saw
The masts unfolding
Don't turn away, please understand, it's a life and a living
And a way to keep the wolves away from hungry hands, from hungry hands

[Chorus]
Crazy water takes my fishing boat on Monday morning
Dangerous dreaming
If we all believe in the things you believe you're seeing
Oh, we'd never drop our nets in the crazy water, crazy water
[Verse 2]
Tangled lives, lonely wives
Shoreline widows pray for the souls of missing whalers
Endless nights on an endless sea where nothing lives between us
Just the breakers on the ocean
Separating you and me, ooh, separating you and me

[Chorus][x2]

[Bridge]
Crazy water[x8]

[Outro]
In the crazy, crazy water
In the crazy, crazy, crazy water
Crazy, crazy, crazy water[x2]Embed"
306,Turn The Lights Out When You Leave,"Turn The Lights Out When You Leave Lyrics[Verse 1]
Your bags out on the bed
Your closet's all cleared out
You say you're going to jacksonville
Because our love's all worn out
You're searching in my eyes
To try and find a tear
But the well of my forgiveness
Has dried up with the years

[Pre-Chorus]
You might still look pretty
In that lacey little dress
But I think you've got your signals crossed
If you think that I'm a mess
[Chorus]
I am not going to die, I am not going to cry
I won't wear my heart out on my sleeve
You can take the car, but you won't break my heart
Oh and darling turn the lights out when you leave
I am not going to going to shake, I am not going to break
I am not going to fall down on my knees
So if everything's been said I'm heading back to bed
Oh and darling turn the lights out when you leave

[Verse 2]
It's like a prime time movie
You play the part so well
You do believe you're Heaven sent
And living here is hell
I hear it's hot in Florida
And it's raining here tonight
But the sun going to shine tomorrow
And I'm going to do alright

[Pre-Chorus]

[Chorus]

[Pre-Chorus]
[Chorus]

[Outro]
So if everything's been said I'm heading back to bed
Oh and darling turn the lights out when you leaveEmbed"
307,When A Woman Doesn’t Want You,"When A Woman Doesn’t Want You Lyrics[Verse 1]
She may be lost
She may be out of bounds
All her tenderness and charms could be something
A man like me has never found
But in her woman's way
She's still a little girl
The things that she wants, the things that she needs
Oh well the choice is hers

[Chorus]
Because you can't take a woman
When she doesn't want you
And you can't be a man
If you're blind to reason
Man might be strong
But true love is stronger
You gotta play it straight
When a woman doesn't want you
[Verse 2]
Her voice invites
Her eyes say more than words
But her needs and complications
Can tear away the memory of last night's girl
And if you're weak
Yeah we're all weak sometime
The best things can wait
The best times they come
Oh when strength is kind

[Chorus]

[Verse 3]
And if you can't read her
Leave her alone
And if you don't know by now
She's not someone's prize
And you can't take her home

[Chorus]Embed"
308,Hard Luck Story,"Hard Luck Story Lyrics[Verse 1]
Sometimes I think I'm going crazy, staring at the same four walls
Waiting for the working day to end
Then I get home so wasted, worn out, I curse at you and tell you
How I've done the work of ten to fifteen men

[Pre-Chorus 1]
How I've struggled for my money, sweated blood to get us by, yeah
Well I'm tired of it honey, Think I'm gonna have to leave here for a while

[Chorus 1]
All you hear are hard luck stories
And the ways I look at life
And the way I think the world treats me
And the way that I treat my wife
[Verse 2]
I never seem to look at you, and see that somewhere underneath
A pair of tired eyes are crying out
Well you know I work hard all day long, let me kiss you once with meaning
Just to kill this nagging doubt

[Pre-Chorus 2]
Well you don't deny I do you proud
And you expect me to be tired
You say there's no future in our lives
While i persist i'm putting out the fire

[Chorus 2]
All you hear are hard luck stories
Just a few well chosen words
Because you're still the woman of a working man
You've got the heart of a working girl

[Chorus 1]

[Outro]
All you hear are hard luck stories
And the ways I look at life
And the way I think the world treats me
And the way that I treat my wifeEmbed"
309,Who Wears These Shoes?,"Who Wears These Shoes? Lyrics[Verse 1]
There's a light on in your window
There's a shadow on the street
Two silhouettes tell me it's over
The shadow knows that shadow's me
I won't crawl I caused you trouble
Well that's the last thing I'll ever do
But before I leave your life completely
Tell me who wears these shoes, darling
Lord knows the days just get longer
The nights grow cold with you on my mind
And I feel like an old jukebox
Playing the same song all the time
If these crazy dreams don't kill me
It's more than I can take from you
Not knowing where or when I'll see you
Not knowing darling who wears these shoes
[Chorus 1]
My friends all say don't go to pieces
I say that's fine but if I lose
I want to know who's in my foot steps
I want to know who wears these shoes

[Chorus 2]
My friends all think I must be crazy
I see the facts but if it's true
I want to know who's in my footsteps
I want to know who wears these shoes, darling

[Chorus 3]
Ohh, and it's a chilling feeling
When I can't see him
What do I do
When I face the two of you

[Chorus 3]
Ohh, and it's a chilling feeling
When I can't see him
What do I do[x2]

[Chorus 1]

[Chorus 2]
[Verse 2]
Darling, come on no I've got nothing to do
I want to know I want to know who wears my shoes
Come on no I've got nothing to do
I want to know I want to know who wears my shoes
I got to blue whether it's true
I got to blue whether it's true I want to know
Nothing to do I want to know I want to know
Who wears these shoes I got to blue


[Chorus 4][x3]
Whether it's true I got to blue
Whether it's true I want to know
Nothing to do I want to know I want to know
Who wears these shoes I got to blueEmbed"
310,Sacrifice ft 6ixGig willi (UNTOLD REMIX),"Sacrifice ft 6ixGig willi (UNTOLD REMIX) Lyrics[Verse 1 - 6ixGig willi]
Ahhh, it's a wicked world
When the words are mean
And those friends are wrong
If I cry, some laugh
When those wicked strike
I have to hide my face
I loose my way
Gained weight about thinking


[Chorus - Elton John]
Cold, cold heart
Hardened by you
Some things look better, baby
Just passin' through
And it's no sacrifice
Just a simple word
It's two hearts livin'
In two separate worlds
But it's no sacrifice
No sacrifice
It's no sacrifice at all
[Verse 2 - 6ixGig willi]
Now those smiles are fake
Came a time I weep
Wish I had you
Sweet smells of you
All around my room
Now am looking those frames
And am looking by
At the misery of life, Baby

[Chorus - Elton John]
Cold, cold heart
Hardened by you
Some things look better, baby
Just passin' through
And it's no sacrifice
Just a simple word
It's two hearts livin'
In two separate worlds
But it's no sacrifice
No sacrifice
It's no sacrifice at all

[Chorus - Elton John & 6ixGig willi]
Cold, cold heart
Hardened by you
Some things look better, baby
Just passin' through
And it's no sacrifice
Just a simple word
It's two hearts livin'
In two separate worlds
But it's no sacrifice
No sacrifice
It's no sacrifice at all
[Outro - Elton John & 6ixGig willi]
No sacrifice at all
No sacrifice at all
No sacrifice at all
And it's no sacrifice
It's two hearts livin'
In two separate worlds
(In two separate worlds.)Embed"
311,Gulliver,"Gulliver LyricsGulliver's gone to the final command of his master
His watery eyes had washed all the hills with his laughter
And the seasons can change all the light from the grey to the dim
But the light in his eyes will see no more so bright
As the sheep that he locked in the pen

There's four feet of ground in front of the barn
That's sun baked and rain soaked and part of the farm
But now it lies empty so cold and so bare
Gulliver's gone but his memory lies there

By passing the doors of his life was a stage I remember
And in later years he would cease to bare teeth to a stranger
For sentiment touched him as cyclamen holds him
And later men came from the town
Who said clear the child this won't take a while
And Gulliver's gone with the dawnEmbed"
