,song_name,song_lyrics
48,The Greeks Don’t Want No Freaks,"The Greeks Don’t Want No Freaks Lyrics(Hey!)

[Verse 1]
There was beer all over the dance floor
And the band was playing rhythm and blues
You got down and did the gator and half an hour later
You were barfing all over your girlfriend's shoes

[Chorus 1]
But the Greeks don't want no freaks
The Greeks don't want no freaks
Just put a little smile on them rosy cheeks
Cause the Greeks don't want no freaks
(Gator!!)
(Yeah, woooo.... woo. Aaow!)
[Verse 2]
She was the pride and the passion of Dixie
She did exactly what her daddy had planned
She was perfect little sister until somebody missed her
And they found her in the bushes with the boys in the band

[Chorus 2]
But the Greeks don't want no freaks
No, the Greeks don't want no freaks
So put a great big smile on them rosy cheeks
Cause the Greeks don't want no freaks
No, the Greeks don't want no freaks
Said, the Greeks don't want no freaks

Just put that monster smile on them rosy cheeks
Cause the Greeks don't want no freaks
No, the Greeks don't want no freaks

Ahhaaahh....1Embed"
49,Saturday Night,"Saturday Night Lyrics[Intro]
Ya
One, two, three
Two, two, three

[Verse 1]
Seems like a dream now, it was so long ago
The moon burned so bright and the time went so slow
And I swore that I loved her and gave her a ring
The bluebird was high on the wing

[Chorus]
Whatever happened to Saturday night
Finding a sweetheart and holding her tight?
She said, ""Tell me, oh, tell me, was I all right?""
Whatever happened to Saturday night?
[Verse 2]
The years brought the railroad it ran by my door
Now there's boards on the windows and dust on the floor
And she passes the time at another man's side
And I pass the time with my pride
What a tangled web we weave?
Go around with circumstance
Someone show me how to tell
The dancer from the dance

[Chorus]
Whatever happened to Saturday night
Choosing a friend and losing a fight?
She said, ""Tell me, oh, tell me, are you all right?""
Whatever happened to Saturday night?
Whatever happened to Saturday night?Embed"
50,Hole in the World,"Hole in the World Lyrics[Chorus]
There's a hole in the world tonight
There's a cloud of fear and sorrow
There's a hole in the world tonight
Don't let there be a hole in the world tomorrow

[Verse 1]
They say that anger is just love disappointed
They say that love is just a state of mind
But all this fighting over who is anointed
Oh how can people be so blind?

[Chorus]
There's a hole in the world tonight
There's a cloud of fear and sorrow
There's a hole in the world tonight
Don't let there be a hole in the world tomorrow
[Verse 2]
Oh they tell me there's a place over yonder
Cool water running through the burning sand
Until we we learn to love one another
We will never reach the promised land

[Chorus]
There's a hole in the world tonight
There's a cloud of fear and sorrow
There's a hole in the world tonight
Don't let there be a hole in the world tomorrow
There's a hole in the world tonight
(They say that anger is just love disappointed)
There's a cloud of fear and sorrow
(They say that love is just a state of mind)
There's a hole in the world tonight
(But all this fighting over who will be anointed)
Don't let there be a hole in the world tomorrow
(Oh how can people be so blind?)
There's a hole in the world tonight (Hole in the world)
There's a cloud of fear and sorrow (Fear and sorrow)
There's a hole in the world tonight (Mmm)
Don't let there be a hole in the world tomorrow
There's a hole in the world tonight (There's a hole in the world)
There's a cloud of fear and sorrow (A cloud of fear and sorrow)
There's a hole in the world tonight
Don't let there be a hole in the world tomorrow
(Don't let there be a hole in the world, mmm)
There's a hole in the world tonight (Mmm yeah)
There's a cloud of fear and sorrow
(Oh there's a cloud of fear and sorrow)
There's a hole in the world tonight
(There's a hole in the world tonight)
Don't let there be a hole in the world tomorrow (Mmm)
There's a hole in the world tonight (Mmm)
There's a cloud of fear and sorrow (A cloud of fear and sorrow)
There's a hole in the world tonight (Great big hole in the world)
Don't let there be a hole in the world tomorrow
(Don't let there be a hole in the world)
There's a hole in the world tonight
There's a cloud of fear and sorrow
There's a hole in the world tonight
Don't let there be a hole in the world tomorrowEmbed"
51,How Long,"How Long Lyrics[Verse 1]
Like a blue bird with his heart removed, lonely as a train
I've run just as far as I can run
If I never see the good old days shining in the sun
I'll be doing fine and then some

[Chorus]
How long, how long
Woman will you weep
How long, how long
Rock yourself to sleep

[Verse 2]
Well, I've been doing time in lonesome prison, where the sun doesn't shine
Just outside, the freedom river runs
Out there in that shiny night, with blood hounds on your mind
Don't you know it's the same sad situation?
[Chorus]

[Instrumental]

[Verse 3]
Everybody feels alright you know, I heard some poor fool say (Somebody Ooh)
Everyone is out there on the loose
Well I wish I lived in the land of fools, no one knew my name
But what you get is not quite what you choose

[Chorus]

[Outro]
How long, how long (long and drawn out)
Muddy River runs so deep
How long, how long (long and drawn out)
Good night baby, rock yourself to sleep
Sleep tight baby, rock yourself to sleep
Bye bye baby, rock yourself to sleepEmbed"
52,Certain Kind of Fool,"Certain Kind of Fool Lyrics[Verse]
He was a poor boy, raised in a small family
He kinda had a craving for something no one else could see
They say that he was crazy, the kind that no lady should meet
He ran out to the city and wandered around in the street
He wants to dance, oh yeah
He wants to sing, oh yeah
He wants to see the lights a flashing
And listen to the thundering
He saw it in a window, the mark of a new kind of man
He kind of liked the feeling, so shiny and smooth in his hand
He took it to the country and practiced for days without rest
And then one day he felt it, he knew he could stand with the best
They got respect, oh yeah
He wants the same, oh yeah
And it's a certain kind of fool
Who likes to hear the sound of his own name
A poster on a storefront, the picture of a wanted man
He had a reputation spreading like fire through the land
It wasn't for the money, at least it didn't start that way
It wasn't for the running, but now he's running everydayEmbed"
53,Most of Us Are Sad,"Most of Us Are Sad Lyrics[Chorus]
Most of us are sad
No one lets it show
I've been shadows of myself
How was I to know?

[Verse]
Tell me scarlet sun
What will time allow?
We have brought our children here
Who can save them now?
Oh, Weeping woman try to smile
Like the coming dawn
Most of us are sad it's true
Still we must go on
Love was here today
Oh the sun was bright
I will sing you far away
Love is here tonight

[Chorus]
Most of us are sad
No one lets it show
I've been shadows of myself
How was I to know?1Embed"
54,Visions,"Visions Lyrics[Verse]
Visions, that you stir in my soul
Visions, that will never grow old
Sweet baby, i had some visions of you
If i can't have it all, just a taste will do
Go ahead and live all your fantasies
(Don't you ever think about the other side?)
Helps you get from where you are
To where you want to be
(You and me ought to be taking a ride)
You do the best you can
And you make your mistakes
(If you don't like it, you can say that you tried)
Because all i have to give is whatever it takes
Play on, el chingadero, play on
Play on, el chingadero
Dance, angel, dance until you wear out your blues
(Only thing that's gonna save you now)
Take another chance, you got nothing to lose
(The boy didn't love you anyhow)
Girl, you drive me wild when you do what you do
(Something makes me want to take you down)
If i can't have it all, just a taste will do
Just a taste of youEmbed"
55,Bitter Creek,"Bitter Creek LyricsOnce I was young and so unsure
I'd try any ill to find the cure
An old man told me
Tried to scold me
""Whoa, son, don't wade too deep
In Bitter Creek""
(Bitter Creek)

Out where the desert meets the sky
Is where I go when I wanna hide
Oh, peyote (oh, peyote, oooh...)
She tried to show me (tried to show me)
You know there ain't no cause to weep
At Bitter Creek
(Bitter Creek)

We're gonna hit the road for one last time
We can walk right in and steal 'em blind
All that money (all that money, oooh...)
No more runnin' (no more runnin')
I can't wait to see the old man's face
When I win the race
(Bitter Creek)Embed"
56,No More Cloudy Days,"No More Cloudy Days Lyrics[Verse 1]
Sitting by a foggy window
Staring at the pouring rain
Falling down like lonely teardrops
Memories of love in vain
These cloudy days, make you want to cry
It breaks your heart when someone leaves and you don't know why
I can see that you've been hurting, baby I've been lonely too
I've been out here lost and searching, looking for a girl like you
Now I believe the sun is going to shine
Don't you be afraid to love again, put your hand in mine

[Pre-Chorus]
Baby, I would never make you cry
I would never make you blue
I would never let you down
I would never be untrue
[Chorus]
I know a place where we can go where true love always stays
There's no more stormy nights, no more cloudy days

[Verse 2]
I believe in second chances
I believe in angels, too
I believe in new romances
Baby, I believe in you
These cloudy days are coming to an end
And you don't have to be afraid to fall in love again

[Pre-Chorus]

[Chorus]1Embed"
57,Nightingale,"Nightingale Lyrics[Verse 1]
I'm hanging on to my peace of mind
I just don't know
I'm hanging on to those good times, baby
Just want to let them roll
I'm gonna make it to the light and joy
I'll tell you why
I got a woman who can take me there
The apple of my eye

[Chorus 1]
Oh, whoa, I just don't know
No no, no, no
No, whoa, I love her so

[Verse 2]
Don't let me see that mornin' paper
'Cause I don't need those dues
It's just the same old murder movie
But they call it the news
I'll tell you what would be some story
And what would set me free
Is if the same thing happened to everybody
That just happened to me
[Chorus 2]
Oh, whoa, I just don't know
No no, no, no
No, whoa, I'll never let her go
No no, no

[Verse 3]
And every time I hear somebody
Sneaking up behind
Whoa, I turn around but I still hear that sound
And just when I'm about to lose my mind

[Chorus 3]
Here comes my baby
Singing like a nightingale
Coming my way
Down along that devastation trail
Well, tell the Lord above
She's got a brand of love that cannot fail

[Verse 4]
I'm hanging on to my peace of mind
And that's no lie
I'm hanging on to my special friend
The apple of my eye
The apple of my eye, my inspiration too
She's got a lead on my heart and my soul
And she knows just what to do
[Chorus 3]
Oh, whoa, I just don't know
No no, no, no
No, whoa, I get so low and my mind's about to go

[Chorus 4]
But wait a minute, here comes my baby
Singing like a nightingale
Coming my way
Down along that devastation trail
Well, let the fires burn
And let the floods return, we will prevail

[Outro]
Hanging on to my peace of mind
I just don't know3Embed"
58,It’s Your World Now,"It’s Your World Now Lyrics[Verse 1]
A perfect day, the sun is sinking low
As evening falls, the gentle breezes blow
The time we shared went by so fast
Just like a dream, we knew it couldn't last
But I'd do it all again
If I could, somehow
But I must be leaving soon
It's your world now

[Chorus]
It's your world now
My race is run
I'm moving on
Like the setting sun
No sad goodbyes
No tears allowed
You'll be alright
It's your world now
[Verse 2]
Even when we are apart
You'll always be in my heart
When dark clouds appear in the sky
Remember true love never dies
But first a kiss, one glass of wine
Just one more dance while there's still time
My one last wish, someday, you'll see
How hard I tried and how much you meant to me

[Chorus]
It's your world now
Use well, the time
Be part of something good
Leave something good behind
The curtain falls
I take my bow
That's how it's meant to be

[Outro]
It's your world now[x3]Embed"
59,Outlaw Man,"Outlaw Man Lyrics[Instrumental Intro]

[Verse 1]
I am an Outlaw, I was born an Outlaw's son
The highway is my legacy
On the highway I will run
In one hand I've a Bible
In the other I've got a gun
Well, don' you know me, I'm the man who won

[Chorus]
Woman don't try to love me
Don't try to understand
A life upon the road
Is the life of an outlaw man
[Verse 2]
First left my woman, it was down in Santa Fe
Headed for Oklahoma, I was riding night and day
All of my friends are strangers
They quickly come and go
And all my love's in danger
Because I steal hearts and souls

[Chorus][x2]
Woman, don't try to love me
Don't try to understand
A life upon the road
Is the life of an outlaw man

[Verse 3]
Some men call me Abel
Some men call me Cain
Some men call me Sinner, Lord
Some men call me Saint
Some say there's a Jesus
Some men say there ain't
When you got no life to lose
Then there's nothing left to gain

[Outro]
Outlaw man
Outlaw manEmbed"
60,Too Many Hands,"Too Many Hands Lyrics[Verse 1]
She's one of a kind
Sometimes hard to find
Like a rainbow
Well, she's lost all her glory
And could tell you some stories
That we all should know

[Chorus]
And there's too many hands
Being laid on her
Too many eyes will never see
That it's dragging her down
But you won't hear a sound as
She turns around

[Verse 2]
Her beauty all aflight
It always seems to turn the tide
At midnight
And for her there is no rest
We are doing what is best
For our future
One of these days she may not
Be so good to you
One of these days she might
Shake you to the ground
But her fire is still
Burning
And her heart is still yearning
To be found
[Chorus]
And there's too many hands
Being laid on her
Too many eyes will never see
That it's dragging her down
But you won't hear a sound as
She turns around

[Outro]
Too many hands2Embed"
61,Out of Control,"Out of Control Lyrics[Verse 1]
Oh, my, don't the sky look spacious
With the stars all shining down
Well, I can hear the night wind howling
It's a high and lonesome sound
And I ain't had a woman in so long
I can't feed my starving soul
Come on, saddle up, boys, we're gonna ride into town
We're gonna get a little out of control

[Verse 2]
There's a card game in the corner
And the barmaid smiled at me
Well, I tipped her a sliver dollar and
She brought me a drink for free
All the town-folk call her the cheap one
And the gamblers call her Flo
Come on, set 'em up again
I got me a friend, and I think I'm getting out of control
Oh, oh, oh
[Bridge]
She's cool water, her mama taught her
I got news, she's mine and mine alone

[Verse 3]
And if anybody's looking for trouble
You know I'm the one you want to try
Well, I'll fight any man who wants to
And I don't care who or why
You got to gamble on your story
You got no guts, you get no glory
And I'm betting my money on an ace in the hole
Think I'm getting out of control

[Outro]
We've done it now
Where's my baby?
Where'd you go, baby?Embed"
62,Midnight Flyer,"Midnight Flyer Lyrics[Chorus]
Oo, midnight flyer
Engineer, won't you let your whistle moan?
Oo, midnight flyer
I paid my dues and i feel like traveling on

[Verse 1]
A runaway team of horses ain't enough to make me stay
So throw your rope on another man
And pull him down your way
Make him into someone who can take the place of me
Make him every kind of fool you wanted me to be

[Chorus]

[Verse 2]
Maybe I'll go to Santa Fe
Maybe San Antone
Any town is where I'm bound
Any way to get me gone
Don't think about me
Never let me cross your mind
Except when you hear that midnight lonesome whistle whine
[Chorus][x2]

[Outro]
I paid my dues and I feel like travelin' onEmbed"
63,Busy Being Fabulous,"Busy Being Fabulous Lyrics[Verse 1]
I came home to an empty house
And I found your little note
""Don't wait up for me tonight""
And that was all she wrote
Do you think I don't know that you're out on the town
With all of your high-rolling friends?
What do you do when you come up empty?
Where do you go when the party ends?

[Chorus]
And you were just too busy being fabulous
Too busy to think about us
I don't know what you were dreaming of
Somehow you forgot about love
And you were just too busy being fabulous, uh-huh
[Verse 2]
A little time in the country
A day or two to slow down
A bottle of wine and a walk in the moonlight
Maybe some fooling around
But you think time is just a magazine
And money's just a thrill
I've waited so long for you to change your way of living
Now I realize that you never will

[Chorus]

[Verse 3]
You tell a joke and everybody's laughing
That's something you know how to do
You've always been the life of the party
But now my baby, the joke is on you
Because you were just too busy being fabulous
Too busy to think about us
Running after something that never comes
What in the world are you running from?
And you were just too busy being fabulous
Too busy to think about us
To drink the wine from your winner's cup
To notice the children were growing up
[Outro]
And you were just too busy being fabulous
Too busy, too busy
Too busy
Aw, babyEmbed"
64,Wasted Time (Reprise),
65,Take the Devil,"Take the Devil Lyrics[Verse 1]
Open up your eyes
Take the devil from your mind
He's been holding on to you
And you're so hard to find
The wind outside is cold
Restless feeling in my soul
Tempting me to get away
But there's no place a man can go

[Chorus]
God, will you lead me where I roam?
Help me not to let my feelings show
No, no

[Verse 2]
You are the one, oh
How could you be so blind?
The devil prays on runaways
He's never far behind
The many years I've tried
Now have been revealed to me
Closer is the love you'll find
Waiting so patiently
[Chorus]
God, will you lead me where I roam?
Help me not to let my feelings show
No, no
Take the devil
Take the devil
From your mind1Embed"
66,Funk #49,"Funk #49 LyricsSleep all day, out all night
I know where you're goin'
I don't think that's acting right
You don't think it's showin'

Jumping up, falling down
Don't misunderstand me
You don't think I don't know your plan
What you tryin' to hand me

Out all night, sleep all day
I know what you're doin'
If you're gonna act that way
I think there's trouble brewin'Embed"
67,The Disco Strangler,"The Disco Strangler Lyrics[Verse 1]
Looking for the good life
Dressed to kill
She don't have to worry
'Cause there's always someone else who will
Loose and loaded every night
Dancing underneath the flashing light saying
""Look at me, baby, look at me
I'm beautiful, I'm beautiful, I'm somebody!""
Just slip into the arms of the disco strangler

[Verse 2]
He's been around here all along, baby
Been waiting for his time to come
You looking for attention, darling
He will surely give you some
He's the crimson in your face du jour
The fiddler in your darkest night
He's the melody without a cure
And Rome is burning but that's alright
Just slip into the arms of the disco strangler
Just slip into the arms of the disco stranglerEmbed"
68,Life’s Been Good (Live),"Life’s Been Good (Live) LyricsI have a mansion, forget the price
Ain't never been there, they tell me it's nice
I live in hotels, tear out the walls
I have accountants pay for it all

They say I'm crazy but I have a good time
I'm just looking for clues at the scene of the crime
Life's been good to me so far

My Maserati does one-eighty-five
I lost my license, now I don't drive
I have a limo, ride in the trunk
I lock the doors in case I get drunk

I make hit records, my fans they can't wait
They write Tim letters, tell Glenn Don's great
So I got me an office, gold records on the wall
Just leave a message, maybe I'll call
Lucky I'm sane after all I've been through
(Everybody say I'm cool) (He's cool)
I can't complain but sometimes I still do
Life's been good to me so far

I go to parties, sometimes until four
It's hard to leave when you can't find some more
It's tough to handle this fortune and fame
Everybody's so different, we're all insane
They say I'm lazy but it takes all my time
(Everybody say oh, yeah) (Oh, yeah)
I keep on going, guess I'll never know why
Life's been good to me so far
Yeah, yeah, yeahEmbed"
69,Good Day in Hell,"Good Day in Hell Lyrics[Verse 1]
Move in
Can't you see she wants you
She has you deep in her eyes
You been wondering why she haunts you
Beauty in the devil's disguise
She can tell you all about it
She sees it in the stars
She'll burn you if you try to put her down

[Chorus]
Oh well, it's been a good day in hell
And tomorrow I'll be glory bound

[Verse 2]
Higher
She can keep you loaded
Feeding you whiskey and wine
Fire
The devil's on the phone
He laughs and says you're doing just fine
In that big book of names
I wanna go down in flames
Seein's how I'm goin' down
[Chorus]

[Verse 3]
Truckin', that's all that I've been doin'
Every girl's a fork in the road
Stuck in some sticky situations
Feelin' like I wanna explode
All this gratification
And sick conversation
Someone get me out of town

Oh well, it's been a good day in hell
And tomorrow I'll be glory bound2Embed"
70,Chug All Night,"Chug All Night Lyrics[Verse 1]
You scare me a bit
But that's all right
You know when I want you
Most every night
And I've been meaning to tell
You baby that it makes no sense
Still I'm finally convinced
Yeah yeah

[Chorus]
I believe we could chug all night
I believe we could hug all night
The band is loose and the groove
Is right you're so much woman I
Believe we could chug all night
[Verse 2]
On the day that I die, well
I just might scream
If I'm alive in the morning
I'll be alive in a dream
You better listen to me baby
Cause you know that I'm hung on you
Till I'm blind and black and blue
No one else will do

[Chorus]
We're going to do a little chugging
We're going to do a little hugging
The band is loose and the groove is right
I'm wired for sound
Are you wired for light?
And you're so much woman
I believe we could chug all night

[Verse 3]
No woman ever do what you do
High on a pleasure wheel
No devil ever cast a voodoo
So long and dark and real

[Chorus]
We're going to do a little chugging
We're going to do a little hugging
The band is loose and the groove is right
I'm wired for sound
Are you wired for light?
And you're so much woman
I believe we could chug all night
[Outro]
I said a yeah yeah yeah
Yeah yeah
Woo! It's only midnight baby
Come on and do it to meEmbed"
71,Twenty-One,"Twenty-One Lyrics[Verse]
Twenty-one and strong as I can be
I know what freedom means to me
And I can’t give the reason why
I should ever want to die

Got no cause to be afraid
Or fear that life will ever fade
Because as I watch the rising sun
I know that we have just begun

I might spend my life upon the road
Just trying to add to what I know
Then someday I might settle down
And all my friends will be around

They say a man should have a stock and trade
But me, I'll find another way
I believe in getting what you can
And there ain’t no stopping this young man
[Outro]
Because I'm young and fast as I can be
I know what freedom means to me
And I can’t give the reason why
I should ever want to die
No I can’t give the reason why
I should ever want to dieEmbed"
72,Teenage Jail,"Teenage Jail Lyrics[Verse 1: Glenn Frey]
Stare out the window
You can't make the time go
You don't even know why you're here
Wait for the weekend to go off the deep end
And make everything disappear

[Verse 2: Don Henley]
You're lost in a teenage jail
So young and so vicious and so frail
Where something is always for sale
You're lost in a teenage jail

[Verse 3: Glenn Frey & Don Henley]
You're not like your mothers (not like your mother!)
You're not like the others (not like the other!)
You're not quite like anyone else (You're not quite like anyone else, no, no)
They don't even know you
Got nothing to show you
So get something good for yourself
{Synthesizer Solo}

{Guitar Solo}Embed"
73,No More Walks in the Wood,"No More Walks in the Wood LyricsNo more walks in the wood
The trees have all been cut down
And where once they stood
Not even a wagon rut
Appears along the path
Low brush is taking over
No more walks in the wood
This is the aftermath
Of afternoons in the clover fields
Where we once made love
Then wandered home together
Where the trees arched above
Where we made our own weather
When branches were the sky
Now they are gone for good
And you, for ill, and I
Am only a passer-by
We and the trees and the way
Back from the fields of play
Lasted as long as we could
No more walks in the woodEmbed"
74,Journey of the Sorcerer,
75,You Never Cry Like a Lover,"You Never Cry Like a Lover Lyrics[Verse]
You never cry like a lover should
Sigh when it feels real good
Or see the sky through the stone and wood
You never cry like a lover
I thought i saw somebody i loved
Sleeping deep inside you
If i could catch you in an unguarded moment
I'd stay right here beside you
You never smile at me late at night
Laugh out loud when we get it right
You can't get loose if there's too much light
You never smile like a lover
Try a little harder
I can't live with you baby, can't live without it
Try a little harder
And sometimes i believe in love
Sometimes i doubt it
But your life goes on
Like a broken down carousel
Where somebody left the music on
[Bridge]
I was hoping you were the one [x4]

[Outro]
You never move like you used to do
Pour it out when you're feeling blue
Somebody must have put some pain on you
You never cry like a lover
(you never cry like a lover)
Cry
(you never cry like a lover)
You never cry
(cry like a lover)
Come on and cry
(you never cry like a lover)
You never cry
(cry like a lover)
You never cry
(cry like a lover)2Embed"
76,Life’s Been Good,"Life’s Been Good Lyrics[Verse]
I have a mansion
Forget the price
Ain't never been there
They tell me it's nice
I live in hotels
Tear out the walls
I have accountants
Pay for it all
They say I'm crazy but I have a good time
I'm just looking for clues at the scene of the crime
Life's been good to me so far
My Maserati
Does one eighty-five
I lost my license
Now I don't drive
I have a limo
Ride in the back
I lock the doors
In case I'm attacked
I'm making records
My fans they can't wait
They write me letters
Tell me I'm great
So I got me an office
Gold records on the wall
Just leave a message
Maybe I'll call
Lucky I'm sane after all I've been through
(Everybody sing) I'm cool (He's cool)
I can't complain but sometimes I still do
Life's been good to me so far
I go to parties
Sometimes until four
It's hard to leave
When you can't find the door
It's tough to handle
This fortune and fame
Everybody's so different
I haven't changed
[Outro]
They say I'm lazy but it takes all my time
(Everybody sing) Oh yeah (Oh yeah)
I keep on going guess I'll never know why
Life's been good to me so far baby
Inside the Sad Cafe1Embed"
77,What Do I Do with My Heart,"What Do I Do with My Heart Lyrics[Verse 1]
You don't have to say a word
I can see it in your eyes
I know what you want to say
It's so hard to say goodbye
I can hold back my tears
And try to be strong
While our love is falling apart
I know what I'll say
If you walk away

[Chorus]
But what do I do
What do I do with my heart?

[Verse 2]
I'm not going to say a word
I know I can't change your mind
You know where you need to go
I know I'll be left behind
I won't hold you back
I won't stand in your way
If you need to make a new start
But I still want to know
When my arms let you go
[Chorus]

[Verse 3]
Oh, girl, don't you remember?
It was not so long ago
We were making plans for two
Just me and you
Now you tell me that you've found somebody
Someone who loves you better
No one could ever love you
The way I do
Tell me you're not leaving now
Tell me you're not leaving
Tell me that you're going to stay
Please say you'll stay with me, baby
Tell me that you love me still
Say you love me still
For this and this alone I pray
Fall down on my knees and pray

[Bridge]
I'll do anything
Yes, I would
To save what we have
To keep you by my side
I'll love you 'til death do us part
But what do I do
What do I do
When I'm still missing you?
[Chorus]Embed"
78,Earlybird,"Earlybird Lyrics[Verse]
Early in the morning
About the break of day
The earlybird is working
So his life don't fade away
Spends his days denying that
He's got no time for flying
In the breeze
High up on his own, the eagle flies alone
And he is free
Earlybird is scratching though
The going's getting tough
Time is passing by him and he just
Can't get enough
He'll tell you all is going well
Though knows that something's wrong
The earlybird will wake one day
And find his life is gone
You know I like to lay in bed
And sleep out in the sun
Reading books and playing crazy music
Just for fun
You know it makes feel so fine
And sets my mind at ease to
Know that I don't harm a soul
In doing what I please
[Outro]
Any old day you say
Ain't going to fade away
Any old day you say
Ain't going to fade away
Any old day you say
Ain't going to fade away
Any old day you say
Ain't going to fade away
Any old day you say
Ain't going to fade away
Any old day you say
Ain't going to fade awayEmbed"
79,Help Me Through the Night,"Help Me Through the Night LyricsSomewhere along the way I found the meaning
Woke up dreamin' along the way
Never quite seems the same when you awakin'
And makin' up for the time you've such a price to pay
And then they take the dream away, and it just ain't fair

Help me thru the night Mama, help me to ease the pain
Tell me it's alright, help me thru the night once again

That's the danger in petending
Trying to defend yourself from someone else's war
Don't know what they're fighting for
And they just don't care

(Guitar Solo)
So help me see the light mama, open my eyes again
Tell me it's alright, help me thru the night once again

(Ooos and Aaahs)

Would ya help me
Would ya help meEmbed"
80,Tryin’,"Tryin’ Lyrics[Verse]
I'm just arriving in the city
And there's music on my mind
Looking for my destination and
My home is far behind
Cause it's a long road ahead
And you can make it in the end
And I'm going to make it with my friends
And I'm trying
It took me sometime to see it
Now I'm looking through this world
And it's going to take some time before
I get back, help me girl
Cause you can make it if you try
You got to lay it on the line
And everything will be fine if you try

Sitting smoking just a thinking
Is an easy thing to do
We got to keep on trying for
The feeling to come through
And it's a lonely way to live
You got to take it, you got to give
If you mistake it, just try again
And I'm trying, yeah!
Got to keep on trying
Ah, we got to keep on trying
Yeah I'm trying[etc]3Embed"
81,I Don’t Want to Hear Any More,"I Don’t Want to Hear Any More Lyrics[Verse 1]
It's not the first time
That I've had the sense that something's wrong
But I'm old enough to know
That things don't always work out like they should
I know you're trying hard
To break it gently to me, now
But there's no easy way
To tell it like it is, so baby

[Chorus]
I don't want to hear any more
You don't need to tell me it's over
I've been here before

[Verse 2]
I've seen that look before
I know it well, it comes as no surprise
You've been avoiding me
But now you want to talk it over
Before you take my hand
And tell me softly in a whisper
There's no need to explain
I've read the book, I know how this all ends
[Chorus]

[Verse 3]
I won't ask you to stay
I won't stand in your way
Look me right in the eyes
Let me walk away with my head high
If there's some other guy
I don't need to know why

[Chorus]

[Outro]
I won't ask you to stay
I won't stand in your way
And I don't want to hear any more
No, no, baby
I don't want to hear any moreEmbed"
82,Is It True?,"Is It True? Lyrics[Verse 1]
How come you love him when he
Takes you for a fool
He's only looking for a good time
How can he love you when he
Treats you mean and cruel
He's not the best thing that you could find

[Chorus]
Is it true?
I can't believe it
Is it true?
I just can't see it
Is it true?
Is that you?
[Verse 2]
When we were young, we didn't really have a care
You were hung up, i had a good line
I never knew it then but, man, i was in love
How could i know it was the right time?

[Chorus]

[Verse 3]
Yes, i was so wrong
For leading you on
There wasn't much i could do
I was a wild one, but i can change some
If that's important to you

[Outro]
Is it true- you've lost that feeling?
Is it true- you might be leaving?
Is it true?[x2]
She's really leaving[x3]Embed"
83,You Are Not Alone,"You Are Not Alone Lyrics[Verse 1]
Say goodbye to all your pain and sorrow
Say goodbye to all those lonely nights
Say goodbye to all your blue tomorrows
Now you're standing in the light
I know sometimes you feel so helpless
Sometimes you feel like you can't win
Sometimes you feel so isolated
You'll never have to feel that way again

[Chorus]
You are not alone[x2]

[Verse 2]
Never thought I'd find the road to freedom
Never thought I'd see you smile again
Never thought I'd have the chance to tell you
That I will always be your friend
[Chorus]Embed"
84,Somebody,"Somebody Lyrics[Verse 1]
You feel bad, but not bad enough
You know you had it coming because you played so rough
Back over your shoulder got an icy chill
Man, you thought you'd get away with it
Now you know you never will

[Chorus]
Somebody, somebody
You got a feelin' somebody's following you

[Verse 2]
No one knows about the times you had
You've been so evil, you know, you've been so bad
There's a devil to pay for what you put them through
And you got a feeling somebody's following you
[Chorus][x2]

[Verse 3]
There's a jack-o-lantern moon in the midnight sky
Somebody going to live, somebody going to die
But down in the graveyard on that old tombstone
There's a big black crow and it's calling you home

[Chorus][x2]

[Outro]
Somebody
You know there's somebodyEmbed"
85,Do Something,"Do Something Lyrics[Verse 1]
I've been walking through the fields
And on the streets of town
Trying to make sense of what you left me
Everything that I believed in
Has been turned upside down
And now it seems the whole wide world's gone crazy
But when I feel like giving up
And I'm ready to walk away
In the stillness, I can hear
A voice inside me say

[Chorus]
Do something[x2]
It's too late for saving face
Don't just stand there taking up space
Why don't you do something?
Do something
It's not over
No, it's never too late
[Verse 2]
You were always on my side
Love was all we had
Now I sit and watch our love unraveling
I pick up the morning paper
All the news is bad
How did we get on this road we're traveling?
But when I feel like giving up
And there's nowhere left to go
That's the time I dig down deep
The only thing I know

[Chorus]

[Bridge]
Run away
You can't run away
For your honor
For your pride
You'll sleep better
Knowing you tried

[Outro]
To do something
Do something
It's too easy not to care
You're not ready for the rocking chair
Get up and do something
Do something
Don't wait too long
Even if it's wrong
You've got to do something
Do something
It's not over
No, it's never too late1Embed"
86,Funky New Year,"Funky New Year Lyrics[Verse 1]
Went to a party just last night
Wanted to bring the year in right
Woke up this morning, I don't know how
Last night I was a happy man, but the way I feel right now

[Chorus]
It's going to be a funky new year
Funky new year
Ooh, Ahh, got to be a funky new year
Funky new year

[Verse 2]
Can't remember when I ever felt worse
Nothing matters and everything hurts
They were passing round the bottle, made me feel brand new
Trouble with the new man he wants a hit too, hit me
[Chorus]

[Bridge]
Lord, mmh, funky new year
Nurse I'm worse, funky new year
I got to perk up a little, funky new year
My hair hurts, funky new year

[Chorus]

[Outro]
A party baby
Never again, funky new year
Funky new year
Who's shoes are these? Funky new year
Funky new year
Party hardy baby, funky new year
Funky new year
What year is this anyway?Embed"
